id,song_played,time_played,user_id,user_sign_up_date,user_state
OMTGTSVSBJ,Back In the U.S.S.R.,2015-06-24 19:13:11,166,2015-05-19,Colorado
OZHUOWUBJD,Come Together,2015-06-27 15:16:23,60,2015-05-07,West Virginia
ISBPCOVRTR,You're Going To Lose That Girl,2015-06-17 19:39:38,70,2015-05-08,Tennessee
ZXSEDOPAMR,I Want You (She's So Heavy),2015-06-27 18:48:51,57,2015-05-07,Pennsylvania
WPSXZREWVG,Revolution,2015-06-28 17:13:47,58,2015-05-07,Maryland
CZPXUFKGPX,Everybody's Got Something To Hide Except Me And My Monk,2015-06-16 18:03:28,5,2015-05-01,Alabama
VUIPOQNYAU,A Day In The Life,2015-06-28 18:32:34,85,2015-05-09,Missouri
SEGVWMAPCA,Twist and Shout,2015-06-12 15:08:56,14,2015-05-02,Ohio
DRASCNRYSV,Ticket to Ride,2015-06-04 11:36:35,52,2015-05-07,New York
VNUACIXDQT,Let It Be,2015-06-17 03:04:36,49,2015-05-06,Ohio
YJVLZNAMTQ,Revolution,2015-06-05 08:18:38,171,2015-05-19,Illinois
UZKQRAVIAY,"Ob-la-di, Ob-la-da",2015-06-03 07:05:59,162,2015-05-19,Tennessee
JCHHWZCHSC,Revolution,2015-06-26 13:56:00,169,2015-05-19,Kentucky
DFYERJUSLZ,Hello Goodbye,2015-06-28 17:48:52,96,2015-05-12,South Carolina
OFAXSAPRBH,Revolution,2015-06-26 20:46:56,96,2015-05-12,South Carolina
AQYKIRCDLN,Eleanor Rigby,2015-06-27 15:37:28,64,2015-05-08,South Carolina
CERKOUYACK,Come Together,2015-06-04 13:22:10,70,2015-05-08,Tennessee
WWHMOHKXDT,Lady Madonna,2015-06-20 19:32:48,173,2015-05-19,Colorado
YAUBWPNIGT,Hello Goodbye,2015-06-14 13:09:45,76,2015-05-08,New York
EEWHYXMAWD,Let It Be,2015-06-19 15:11:27,90,2015-05-10,Utah
LIDAZNXVCP,Hello Goodbye,2015-06-25 14:42:58,12,2015-05-02,New York
XFIOGTAVBZ,Baby You're A Rich Man,2015-06-13 08:56:57,116,2015-05-15,Indiana
GSTFNEPFJX,Come Together,2015-06-13 21:07:42,75,2015-05-08,Texas
VCQDULVFCE,While My Guitar Gently Weeps,2015-06-02 20:00:03,25,2015-05-02,Ohio
XOPAVZWJAK,Eleanor Rigby,2015-06-26 19:50:17,198,2015-05-20,Texas
ZDGGCKSJGV,Sgt. Pepper Inner Groove,2015-06-02 18:06:21,13,2015-05-02,Michigan
TOUDKOJNOK,Let It Be,2015-06-20 16:00:20,58,2015-05-07,Maryland
XZCTTKUVTO,Strawberry Fields Forever,2015-06-13 04:17:23,99,2015-05-12,Illinois
JKVOJQONPT,"Ob-la-di, Ob-la-da",2015-06-13 22:12:42,64,2015-05-08,South Carolina
PWROQTUMUV,Get Back,2015-06-10 19:50:36,165,2015-05-19,Idaho
FKMBXZIZPS,Lucy In The Sky With Diamonds,2015-06-06 11:32:52,88,2015-05-10,California
FVMNHNEOFS,Hey Jude,2015-06-22 19:24:28,33,2015-05-04,Minnesota
FKQLHFIKRP,A Day In The Life,2015-06-25 12:21:50,165,2015-05-19,Idaho
BLSZYTMMLI,Revolution,2015-06-13 20:29:08,60,2015-05-07,West Virginia
SEBSAUCZTN,Eleanor Rigby,2015-06-06 12:31:26,57,2015-05-07,Pennsylvania
GOBMDFPBFZ,Hey Jude,2015-06-05 14:20:09,88,2015-05-10,California
LVHNQTSSTS,The Ballad Of John And Yoko,2015-06-04 05:22:09,135,2015-05-17,North Dakota
NACUASWGVB,Sgt. Pepper/with A Little Help From My Friends,2015-06-22 14:36:48,135,2015-05-17,North Dakota
LMPKVPNNCJ,Something,2015-06-20 19:36:13,107,2015-05-13,New York
JHYUWPWPAX,Hello Goodbye,2015-06-27 09:41:38,189,2015-05-20,Florida
AHWLQCNCPI,We Can Work It Out,2015-06-19 16:44:40,140,2015-05-17,New York
HYNTISJGXF,Back In the U.S.S.R.,2015-06-26 15:40:36,138,2015-05-17,Alabama
UINYCALDNQ,Revolution,2015-06-04 16:56:34,29,2015-05-03,Utah
UJHXAMPMHW,Let It Be,2015-06-06 17:05:40,46,2015-05-06,Pennsylvania
JJUUONLIHU,A Day In The Life,2015-06-28 07:44:01,49,2015-05-06,Ohio
FPCHNVKFKQ,Come Together,2015-06-15 19:50:29,190,2015-05-20,West Virginia
QVCOXGWQQA,Come Together,2015-06-04 14:51:05,98,2015-05-12,Mississippi
KUHGFTBQWF,Ticket to Ride,2015-06-17 11:43:12,116,2015-05-15,Indiana
YMSDLTRBTV,Come Together,2015-06-28 23:26:38,158,2015-05-19,North Carolina
YTXFOSKUBS,With a Little Help From My Friends,2015-06-19 17:14:04,40,2015-05-04,Texas
CHILEJTSHK,Revolution,2015-06-08 21:03:55,169,2015-05-19,Kentucky
XGMJYKUAOZ,Yesterday,2015-06-15 05:43:12,192,2015-05-20,California
ZFWECZZRTG,Yesterday,2015-06-27 07:51:14,162,2015-05-19,Tennessee
ECUPTRAWWI,I Feel Fine,2015-06-15 15:46:46,1,2015-05-01,Oregon
CZLTSUHEUB,Hello Goodbye,2015-06-05 11:49:20,114,2015-05-14,Pennsylvania
MDALXAFBTM,Yesterday,2015-06-22 03:51:26,185,2015-05-20,New York
NPAAWMLAPR,Here Comes The Sun,2015-06-23 07:27:10,124,2015-05-16,Arkansas
GNCPHWNYNI,Golden Slumbers,2015-06-06 11:58:01,92,2015-05-10,Texas
LJWGKYPVOM,Revolution,2015-06-02 18:04:56,175,2015-05-19,Washington
VOXFVRSMRM,Ticket to Ride,2015-06-08 17:41:53,189,2015-05-20,Florida
WIAVNBKFVN,Revolution,2015-06-01 10:23:01,4,2015-05-01,New Mexico
OASITYRLSB,Get Back,2015-06-06 10:13:52,52,2015-05-07,New York
NFBYEAOIQD,Let It Be,2015-06-18 19:33:37,134,2015-05-16,Nebraska
GYRRUDIIMQ,Back In the U.S.S.R.,2015-06-08 01:06:37,169,2015-05-19,Kentucky
TYDXOVDPXE,Drive My Car,2015-06-14 17:41:53,110,2015-05-14,California
YIJIAKHPEJ,Revolution,2015-06-12 17:52:48,96,2015-05-12,South Carolina
AZGIVLYLBJ,Come Together,2015-06-07 11:38:32,46,2015-05-06,Pennsylvania
VJYNIRHEOT,A Day In The Life,2015-06-25 20:25:34,76,2015-05-08,New York
NQIOZURYLR,A Day In The Life,2015-06-19 12:48:25,105,2015-05-12,Arizona
LPRMZQCVKV,Lady Madonna,2015-06-16 15:40:06,73,2015-05-08,Illinois
HOVTMHQCNA,A Hard Day's Night,2015-06-19 21:03:20,9,2015-05-02,Ohio
KQVFCEPKMI,Back In the U.S.S.R.,2015-06-04 14:31:59,123,2015-05-16,Texas
IEWVZQMBIE,Reprise / Day in the Life,2015-06-28 16:32:21,52,2015-05-07,New York
FXGGCJIGCR,Revolution,2015-06-05 14:39:54,56,2015-05-07,Massachusetts
YSLPYLQWEO,Eleanor Rigby,2015-06-05 02:42:46,200,2015-05-20,North Carolina
QDNLNPKXHZ,Back In the U.S.S.R.,2015-06-22 14:16:41,79,2015-05-09,Tennessee
RTKKKBKKKA,Revolution,2015-06-15 22:32:15,2,2015-05-01,North Carolina
WFJHFEOCMB,Hello Goodbye,2015-06-25 08:04:39,14,2015-05-02,Ohio
TXHWXVTLCH,Back In the U.S.S.R.,2015-06-06 13:36:18,121,2015-05-16,California
EUSSXGASDU,Here Comes The Sun,2015-06-18 11:11:29,153,2015-05-18,Indiana
BWPPPBQSWN,A Day In The Life,2015-06-25 09:37:11,132,2015-05-16,California
QLFLQTJIRM,Here Comes The Sun,2015-06-06 09:21:17,144,2015-05-18,Virginia
BNOJIBNPZS,Hey Jude,2015-06-25 09:08:46,136,2015-05-17,California
TOIJMSYPFC,Come Together,2015-06-22 21:49:15,65,2015-05-08,Texas
FLRXQMUNUY,Let It Be,2015-06-21 22:43:51,159,2015-05-19,California
EUYTEZITKN,The Word,2015-06-13 23:38:16,150,2015-05-18,Oregon
TXDVDEFUDT,Get Back,2015-06-25 11:47:39,137,2015-05-17,Wisconsin
GCRDZWTBNM,Ticket to Ride,2015-06-14 12:15:06,85,2015-05-09,Missouri
BNRQFRMITV,Get Back,2015-06-16 08:55:21,20,2015-05-02,Georgia
LIGJLXLLKF,Here Comes The Sun,2015-06-27 08:54:49,193,2015-05-20,Louisiana
RBGEXVWBGU,I'm A Loser,2015-06-11 23:45:40,126,2015-05-16,Illinois
SAIVDIASJO,Get Back,2015-06-11 13:33:44,42,2015-05-04,New York
JRLOTBITVJ,Help!,2015-06-17 21:15:28,195,2015-05-20,Alaska
JFRUWTEKSJ,A Day In The Life,2015-06-05 11:58:54,115,2015-05-15,New Jersey
ZMCFCMAKLD,Back In the U.S.S.R.,2015-06-14 19:11:07,116,2015-05-15,Indiana
NTWGJOJMZB,Twist and Shout,2015-06-13 18:47:17,185,2015-05-20,New York
FGSMGLRNFP,Yesterday,2015-06-15 17:36:23,99,2015-05-12,Illinois
VGMSPYIOVD,Hello Goodbye,2015-06-06 13:53:40,39,2015-05-04,California
VCHAGOPRPY,Come Together,2015-06-18 11:06:07,184,2015-05-20,Wisconsin
GKQAGVWFIO,Dear Prudence,2015-06-07 23:23:21,49,2015-05-06,Ohio
KUBTVDKQKG,Hey Jude,2015-06-13 17:12:45,25,2015-05-02,Ohio
LIEMAULAZZ,Revolution,2015-06-07 20:44:17,96,2015-05-12,South Carolina
LAVMENZFSU,Here Comes The Sun,2015-06-05 19:01:15,33,2015-05-04,Minnesota
UFLEOBKPXJ,Revolution,2015-06-26 15:02:03,95,2015-05-11,Missouri
RITZPEJNNG,Hello Goodbye,2015-06-20 14:27:31,110,2015-05-14,California
AZOYSOXMKK,Sgt. Pepper/with A Little Help From My Friends,2015-06-13 07:07:26,145,2015-05-18,New York
YWNAMNRJII,Come Together,2015-06-18 16:00:51,85,2015-05-09,Missouri
IWFNJDJUER,While My Guitar Gently Weeps,2015-06-24 17:05:54,167,2015-05-19,Massachusetts
OHGEHHBJFS,All You Need Is Love,2015-06-21 11:05:34,193,2015-05-20,Louisiana
IQIXLVRHLV,The Ballad Of John And Yoko,2015-06-25 21:05:29,85,2015-05-09,Missouri
UKNBDGSBEU,Revolution,2015-06-15 15:13:22,20,2015-05-02,Georgia
XECERVOBJN,OH DARLING,2015-06-27 17:01:07,68,2015-05-08,Florida
YACSXPDMMY,Get Back,2015-06-07 14:53:57,131,2015-05-16,Illinois
ETKXSXINAF,Hello Goodbye,2015-06-09 22:52:31,53,2015-05-07,New Jersey
RHYCSZAPBW,Got To Get You Into My Life,2015-06-15 11:31:45,188,2015-05-20,New York
GHSVBZNUEW,Hello Goodbye,2015-06-16 11:23:50,55,2015-05-07,California
DMIOQUOIST,I Saw Her Standing There,2015-06-08 16:02:00,174,2015-05-19,Rhode Island
GRZKCVWZOL,A Day In The Life,2015-06-18 11:09:47,193,2015-05-20,Louisiana
OUVKZIJRLN,Lucy In The Sky With Diamonds,2015-06-27 23:32:39,43,2015-05-04,Florida
GZATRAKTFM,"Ob-la-di, Ob-la-da",2015-06-20 20:00:09,41,2015-05-04,Florida
RZVVAIBUGK,Let It Be,2015-06-23 18:04:35,130,2015-05-16,Michigan
ZTUNMCYQOW,Come Together,2015-06-13 18:44:21,77,2015-05-08,New York
TRCRZIBFIX,Let It Be,2015-06-19 18:48:22,42,2015-05-04,New York
GKZXHHQYQV,Paperback Writer,2015-06-09 08:59:01,53,2015-05-07,New Jersey
JRFCRDJDYI,OH DARLING,2015-06-01 06:33:03,121,2015-05-16,California
LSKPRPWTHH,Magical Mystery Tour,2015-06-28 13:15:58,4,2015-05-01,New Mexico
WYPOFEEAJT,Eleanor Rigby,2015-06-22 16:30:41,17,2015-05-02,Texas
MFNDEGDZEC,Here Comes The Sun,2015-06-02 17:49:44,12,2015-05-02,New York
VQIHAHSFII,"Ob-la-di, Ob-la-da",2015-06-08 14:54:25,194,2015-05-20,California
CXAPJRLIQW,Revolution,2015-06-22 02:13:57,55,2015-05-07,California
BYBTHUFIMA,Let It Be,2015-06-23 17:02:54,26,2015-05-02,Mississippi
PORHOCFGRI,Revolution,2015-06-15 14:25:46,172,2015-05-19,Minnesota
JZMPCFWIRI,Sgt. Pepper/with A Little Help From My Friends,2015-06-05 14:11:50,6,2015-05-01,New Jersey
TEHORVQFBB,Can't Buy Me Love,2015-06-15 15:53:29,180,2015-05-20,Louisiana
QUBACFTPXC,Get Back,2015-06-15 23:57:56,131,2015-05-16,Illinois
VSQCIDPTRB,Let It Be,2015-06-16 16:27:44,98,2015-05-12,Mississippi
CBJQQZXBOK,Eleanor Rigby,2015-06-21 13:28:22,3,2015-05-01,Ohio
IEAWKLQJCU,A Day In The Life,2015-06-17 16:19:26,25,2015-05-02,Ohio
JTPKECDGDU,Come Together,2015-06-25 16:24:06,102,2015-05-12,Indiana
QNKAVRENOD,Hey Jude,2015-06-24 15:44:52,47,2015-05-06,New York
ADKUMBVDMC,Come Together,2015-06-01 11:21:55,85,2015-05-09,Missouri
DUPGDGLEWW,While My Guitar Gently Weeps,2015-06-07 17:44:24,199,2015-05-20,Pennsylvania
GBFOWTUHBH,Something,2015-06-28 14:33:21,81,2015-05-09,Maryland
JCSDWULORX,Sgt. Pepper/a Day In The Life,2015-06-27 11:43:23,108,2015-05-13,California
SIETFQOYFB,You Never Give Me Your Money,2015-06-13 13:52:23,184,2015-05-20,Wisconsin
TLTTZSHEJP,Golden Slumbers,2015-06-20 21:21:05,182,2015-05-20,Oklahoma
OLOMSOLNQM,Get Back,2015-06-14 14:55:42,10,2015-05-02,New York
ZCWYPXKZEQ,Yesterday,2015-06-05 15:55:19,136,2015-05-17,California
BHOUTQLWOU,Revolution,2015-06-12 10:34:01,111,2015-05-14,Massachusetts
VLMQLLKMTE,Eleanor Rigby,2015-06-06 10:20:20,176,2015-05-19,Missouri
MJCLUGMWZC,Get Back,2015-06-06 17:40:33,190,2015-05-20,West Virginia
BYEAABBEAB,Come Together,2015-06-13 10:42:01,117,2015-05-16,Missouri
MOKWGOZOZG,Reprise / Day in the Life,2015-06-19 13:18:03,121,2015-05-16,California
TGBMQQMGIU,Paperback Writer,2015-06-20 18:27:31,179,2015-05-19,New York
JRHMVYNTXJ,We Can Work It Out,2015-06-01 15:15:53,79,2015-05-09,Tennessee
XHKTXNBKRJ,OH DARLING,2015-06-04 10:33:57,176,2015-05-19,Missouri
WOQLXKNJCE,Hey Jude,2015-06-10 12:37:40,106,2015-05-12,Alaska
MHHPRADJUW,Come Together,2015-06-27 14:23:54,100,2015-05-12,Missouri
SXUGOLXGCP,While My Guitar Gently Weeps,2015-06-07 12:19:08,106,2015-05-12,Alaska
BVYWBNXDZU,"Ob-la-di, Ob-la-da",2015-06-05 22:02:11,134,2015-05-16,Nebraska
MMFWDQCALB,While My Guitar Gently Weeps,2015-06-12 07:24:49,75,2015-05-08,Texas
PNENYOHPSS,Yesterday,2015-06-10 23:03:36,114,2015-05-14,Pennsylvania
PUQRMTGGGI,Yesterday,2015-06-18 13:44:09,125,2015-05-16,Washington
SPUDURJCHG,Come Together,2015-06-10 11:37:22,176,2015-05-19,Missouri
ANDBSUVAFX,Get Back,2015-06-05 11:46:08,150,2015-05-18,Oregon
YSRICJJIVU,Drive My Car,2015-06-24 18:32:19,18,2015-05-02,Maryland
DCOWMRIWNF,Lucy In The Sky With Diamonds,2015-06-08 12:21:32,44,2015-05-04,California
CBUIJURINP,The Ballad Of John And Yoko,2015-06-06 19:13:07,150,2015-05-18,Oregon
SXHPQZGACX,Revolution,2015-06-05 14:54:30,194,2015-05-20,California
ITKQPRNKRT,While My Guitar Gently Weeps,2015-06-05 13:21:16,176,2015-05-19,Missouri
EXACNIAWQR,Let It Be,2015-06-07 16:57:32,57,2015-05-07,Pennsylvania
YRSGWQSMSO,Sgt. Pepper/with A Little Help From My Friends,2015-06-25 23:54:41,98,2015-05-12,Mississippi
JHNNALZKXS,I'll Follow The Sun,2015-06-05 14:56:47,141,2015-05-17,Ohio
KPJJUYUYKN,Get Back,2015-06-07 16:45:18,195,2015-05-20,Alaska
RLZZHLISNW,A Day In The Life,2015-06-20 08:55:38,6,2015-05-01,New Jersey
AZZFPTYWCK,Hey Jude,2015-06-02 18:29:11,107,2015-05-13,New York
DJCZSFCHNY,Ticket to Ride,2015-06-19 09:48:21,160,2015-05-19,California
PVUVRYKEWW,Fixing A Hole,2015-06-04 08:58:44,200,2015-05-20,North Carolina
SBPJSYSLBN,Yesterday,2015-06-04 14:20:06,171,2015-05-19,Illinois
CQJYXXVEIM,Revolution,2015-06-04 11:07:39,181,2015-05-20,Colorado
SLCFWAFINE,Back In the U.S.S.R.,2015-06-06 12:12:13,181,2015-05-20,Colorado
NPVIYAYZKP,Come Together,2015-06-26 15:13:43,67,2015-05-08,New York
GWODPPTDKI,We Can Work It Out,2015-06-02 16:05:24,30,2015-05-03,North Carolina
OXPXSBOXPF,Sgt. Pepper/with A Little Help From My Friends,2015-06-01 18:20:30,130,2015-05-16,Michigan
VMNIDXAYBK,Come Together,2015-06-08 09:44:19,39,2015-05-04,California
FZHAVGKQOB,The Fool On The Hill,2015-06-28 06:59:50,16,2015-05-02,Georgia
FLTDSQPIQB,Birthday,2015-06-08 18:35:47,42,2015-05-04,New York
IPYUTHMRIY,Lady Madonna,2015-06-17 21:59:20,137,2015-05-17,Wisconsin
RQSZVKQVSP,Come Together,2015-06-27 17:19:46,193,2015-05-20,Louisiana
ZJKPSJHVFM,Come Together,2015-06-07 12:29:25,56,2015-05-07,Massachusetts
RHEXHXKDMV,With a Little Help From My Friends,2015-06-02 09:33:31,99,2015-05-12,Illinois
KAWHDRSJNV,Strawberry Fields Forever,2015-06-05 23:51:53,171,2015-05-19,Illinois
BDRBESMUMW,Reprise / Day in the Life,2015-06-05 13:16:50,16,2015-05-02,Georgia
WIGJARNAYW,While My Guitar Gently Weeps,2015-06-11 17:19:22,113,2015-05-14,Georgia
QHQCPVZHRJ,With a Little Help From My Friends,2015-06-01 14:53:38,75,2015-05-08,Texas
QQGNXVQKWH,Revolution,2015-06-04 14:12:05,160,2015-05-19,California
IBPABSHLAU,Eleanor Rigby,2015-06-11 14:02:31,116,2015-05-15,Indiana
CTTRSISSAA,Yellow Submarine,2015-06-08 07:08:36,41,2015-05-04,Florida
HRGURWRMZV,Get Back,2015-06-02 20:03:03,200,2015-05-20,North Carolina
UZLUNXYJLJ,Blackbird,2015-06-05 18:07:21,131,2015-05-16,Illinois
DUYJPSDZVD,Blackbird,2015-06-22 18:41:59,164,2015-05-19,Pennsylvania
WOHXYGSWTG,Drive My Car,2015-06-19 15:19:33,116,2015-05-15,Indiana
HLHOAYWHRV,Eleanor Rigby,2015-06-07 15:48:46,152,2015-05-18,Texas
QKTVFBEGNW,Golden Slumbers,2015-06-25 12:52:19,153,2015-05-18,Indiana
TEEVNPBWAB,The Ballad Of John And Yoko,2015-06-25 14:22:04,159,2015-05-19,California
MCZLZBTUVO,We Can Work It Out,2015-06-26 12:58:29,42,2015-05-04,New York
EFLSNVKKNO,While My Guitar Gently Weeps,2015-06-20 08:32:20,38,2015-05-04,North Carolina
VISSTCOWOW,Help!,2015-06-22 15:47:37,22,2015-05-02,New York
VSEFIQLODZ,While My Guitar Gently Weeps,2015-06-19 20:16:16,87,2015-05-09,California
RLPBSDGOEJ,Birthday,2015-06-04 10:57:25,87,2015-05-09,California
OKANVKYFKW,A Day In The Life,2015-06-11 02:02:24,106,2015-05-12,Alaska
XREGJVSVWX,Revolution,2015-06-05 16:19:32,141,2015-05-17,Ohio
BLLDDHBLCD,Revolution,2015-06-08 17:53:00,138,2015-05-17,Alabama
OBQDECNOYE,Revolution,2015-06-28 16:45:54,125,2015-05-16,Washington
LZLRVMAAIH,Revolution,2015-06-16 04:48:01,16,2015-05-02,Georgia
POOYWPIURQ,Eleanor Rigby,2015-06-08 14:43:37,130,2015-05-16,Michigan
HSGKKVTUFH,Come Together,2015-06-01 13:35:07,179,2015-05-19,New York
HBTKKCWVXE,Revolution,2015-06-26 14:05:41,167,2015-05-19,Massachusetts
NBXSTJECBC,Here Comes The Sun,2015-06-11 10:10:47,80,2015-05-09,Tennessee
MFLXESICKC,Get Back,2015-06-16 16:01:00,3,2015-05-01,Ohio
YTIVQRKERE,With a Little Help From My Friends,2015-06-04 07:23:33,169,2015-05-19,Kentucky
AZLCGLMOHH,Come Together,2015-06-19 20:06:55,11,2015-05-02,Pennsylvania
PPTQTNHQBX,The Ballad Of John And Yoko,2015-06-12 16:56:21,114,2015-05-14,Pennsylvania
OGDONRFAJT,Revolution,2015-06-18 17:34:51,20,2015-05-02,Georgia
ZDNYPPUTYO,Day Tripper,2015-06-01 20:49:54,115,2015-05-15,New Jersey
XZEXKXCJPR,Yesterday,2015-06-22 05:49:58,200,2015-05-20,North Carolina
CXJGAZGDIW,Rocky Raccoon,2015-06-27 11:16:54,75,2015-05-08,Texas
GNNEEMSTAM,Something,2015-06-17 14:55:07,121,2015-05-16,California
YHSVXIWKNH,Birthday,2015-06-21 19:16:51,24,2015-05-02,Texas
MYFPWWOFXZ,Back In the U.S.S.R.,2015-06-08 08:44:10,29,2015-05-03,Utah
MTXUUSKALZ,NOWHERE MAN,2015-06-12 19:58:01,105,2015-05-12,Arizona
YGSJONBAQY,While My Guitar Gently Weeps,2015-06-21 07:59:31,188,2015-05-20,New York
KIBIBORAFC,Let It Be,2015-06-21 16:14:34,67,2015-05-08,New York
RIKVVERNVO,Let It Be,2015-06-21 18:27:52,126,2015-05-16,Illinois
CRWCILWOGU,Eleanor Rigby,2015-06-22 20:42:59,17,2015-05-02,Texas
OKSVIRNZBV,While My Guitar Gently Weeps,2015-06-01 11:00:07,72,2015-05-08,California
FBVPOTCTHW,While My Guitar Gently Weeps,2015-06-26 03:07:45,85,2015-05-09,Missouri
CKUMUPYIYY,The Ballad Of John And Yoko,2015-06-04 13:44:45,84,2015-05-09,Florida
IIEADWWFOC,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-24 13:40:48,88,2015-05-10,California
GVGQWURHHH,Help!,2015-06-24 21:14:04,49,2015-05-06,Ohio
DELEKTOMEY,I've Just Seen A Face,2015-06-18 09:51:38,176,2015-05-19,Missouri
DOSMQVVQKF,I Saw Her Standing There,2015-06-27 10:09:48,6,2015-05-01,New Jersey
KHQJBEGCPA,I've Got A Feeling,2015-06-12 16:05:20,147,2015-05-18,Texas
XAYCBYAWUH,Something,2015-06-03 20:21:59,58,2015-05-07,Maryland
WEPDMDTDDP,Get Back,2015-06-24 20:45:06,54,2015-05-07,Ohio
IFZWHONTFL,Eleanor Rigby,2015-06-24 14:04:00,29,2015-05-03,Utah
PWOOMZPVUX,Come Together,2015-06-11 14:34:36,82,2015-05-09,Florida
MITICGIQTQ,Got To Get You Into My Life,2015-06-14 16:14:19,64,2015-05-08,South Carolina
JNIMCXPAMR,Come Together,2015-06-19 09:54:22,35,2015-05-04,New Jersey
BQAKDXYSSU,Come Together,2015-06-20 20:31:33,184,2015-05-20,Wisconsin
SMWOVLYWMF,IN MY LIFE,2015-06-22 18:44:38,130,2015-05-16,Michigan
GUJZTMOTUU,Birthday,2015-06-03 13:17:29,67,2015-05-08,New York
HJKJLDPNRI,I Am the Walrus,2015-06-25 15:16:27,71,2015-05-08,New York
SEKONHYERO,Revolution,2015-06-02 21:58:52,184,2015-05-20,Wisconsin
KSMFWYHXZX,Got To Get You Into My Life,2015-06-14 07:11:45,70,2015-05-08,Tennessee
TPWTZPZJQX,Come Together,2015-06-10 12:58:44,16,2015-05-02,Georgia
FSZAMTEHUG,I Want You (She's So Heavy),2015-06-18 22:08:16,113,2015-05-14,Georgia
HRODQHOXZJ,Sgt. Pepper/with A Little Help From My Friends,2015-06-06 21:05:43,33,2015-05-04,Minnesota
GWCYTPDQHQ,Get Back,2015-06-08 15:52:01,26,2015-05-02,Mississippi
TFWPRGRBES,Let It Be,2015-06-28 11:07:01,89,2015-05-10,Alabama
HSUDSUIGRE,Penny Lane,2015-06-03 06:45:19,130,2015-05-16,Michigan
TNEAXDYIII,IN MY LIFE,2015-06-06 22:36:25,157,2015-05-19,Michigan
SRQVXKAUEQ,OH DARLING,2015-06-12 14:21:21,161,2015-05-19,Pennsylvania
WMMTDGSTAG,Revolution,2015-06-03 13:19:30,138,2015-05-17,Alabama
RAHKEHQVDE,With a Little Help From My Friends,2015-06-10 18:57:26,189,2015-05-20,Florida
KOUIGEYZFI,Golden Slumbers,2015-06-25 08:26:39,79,2015-05-09,Tennessee
PHSSLSTTGZ,Come Together,2015-06-24 17:06:21,151,2015-05-18,Wisconsin
WCKSNRSEVD,We Can Work It Out,2015-06-13 19:50:31,199,2015-05-20,Pennsylvania
TPEZHGBQIB,Here Comes The Sun,2015-06-19 07:19:03,98,2015-05-12,Mississippi
ILVZNJVZRX,Hey Jude,2015-06-17 11:20:33,181,2015-05-20,Colorado
DTDWYFLMEK,Hello Goodbye,2015-06-14 11:46:23,95,2015-05-11,Missouri
UQFINQGSRH,Back In the U.S.S.R.,2015-06-11 20:36:47,114,2015-05-14,Pennsylvania
TKNYLJDLIZ,SHE'S A WOMAN,2015-06-19 16:40:34,97,2015-05-12,California
RJQMMCROBN,Something,2015-06-26 08:28:30,169,2015-05-19,Kentucky
IAJVPHJMQI,Back In the U.S.S.R.,2015-06-28 09:45:34,54,2015-05-07,Ohio
PXIHHQLSDZ,And Your Bird Can Sing,2015-06-28 09:02:47,58,2015-05-07,Maryland
KFYLRYYDTE,Yellow Submarine,2015-06-19 14:47:50,193,2015-05-20,Louisiana
PFWHWSLEMJ,Eleanor Rigby,2015-06-01 08:21:15,157,2015-05-19,Michigan
HOAXNEOMBG,Eleanor Rigby,2015-06-27 22:30:59,69,2015-05-08,New York
ZODWHGKGTD,While My Guitar Gently Weeps,2015-06-25 11:38:04,38,2015-05-04,North Carolina
RAPQRCZQRJ,Get Back,2015-06-20 12:11:06,135,2015-05-17,North Dakota
BFZAXBUWIT,I Want You (She's So Heavy),2015-06-27 09:02:30,151,2015-05-18,Wisconsin
MQZRUREWHZ,Birthday,2015-06-06 18:50:07,152,2015-05-18,Texas
GUEMNKWVIH,Revolution,2015-06-12 13:10:45,75,2015-05-08,Texas
IDXJYEYFJG,"Ob-la-di, Ob-la-da",2015-06-05 17:50:13,188,2015-05-20,New York
XQHTFGNGIL,Come Together,2015-06-23 17:49:12,81,2015-05-09,Maryland
MKFJRDKWTK,With a Little Help From My Friends,2015-06-12 19:47:20,193,2015-05-20,Louisiana
HXJBKHRRCX,Get Back,2015-06-09 18:21:34,130,2015-05-16,Michigan
TFYRRHVDPB,All My Loving,2015-06-15 19:23:09,147,2015-05-18,Texas
WKVGITCRTX,Golden Slumbers,2015-06-16 15:48:47,43,2015-05-04,Florida
UCXSOKAZDG,Revolution,2015-06-05 13:18:35,150,2015-05-18,Oregon
WXIJMBGQFC,Come Together,2015-06-06 17:51:27,6,2015-05-01,New Jersey
BMGDIWZSWP,Come Together,2015-06-27 10:58:26,11,2015-05-02,Pennsylvania
WRUXDCCDGG,Come Together,2015-06-19 13:04:52,94,2015-05-11,South Carolina
EIZEDDPONR,Come Together,2015-06-16 16:26:48,163,2015-05-19,New York
FFISBRJUVC,Reprise / Day in the Life,2015-06-09 15:07:38,178,2015-05-19,Iowa
WMKZEUKLVU,Lucy In The Sky With Diamonds,2015-06-20 18:09:17,46,2015-05-06,Pennsylvania
BEUTFGZUFR,Come Together,2015-06-11 14:44:15,100,2015-05-12,Missouri
DPUWNKGAAS,Sgt. Pepper/with A Little Help From My Friends,2015-06-01 15:25:24,32,2015-05-04,Wisconsin
TAFXFNGXBJ,Eleanor Rigby,2015-06-22 16:51:25,105,2015-05-12,Arizona
